"featureid","totalObs","meanMaxTemp","maxMaxTemp","meanDays.18","meanDays.20","meanDays.22","yearsMaxTemp.18","freqMax.18","yearsMaxTemp.20","freqMax.20","yearsMaxTemp.22","freqMax.22","meanResist","meanRMSE","flag"
753377,0,177.946021567217,179.666881970804,222,222,222,34,1,34,1,34,1,14361.8372247296,NA,NA
753378,0,22.2274617904422,23.988327975842,69,28,5,34,1,34,1,21,0.617647058823529,104.935883976714,NA,NA
753379,0,23.7019927745347,25.5031931577492,92,61,16,34,1,34,1,34,1,199.904731229076,NA,NA
753380,0,24.1222728455585,25.9670618289651,99,68,24,34,1,34,1,34,1,248.415503581652,NA,NA
753381,0,26.672092649656,28.6450865463386,134,108,81,34,1,34,1,34,1,536.674185542323,NA,NA
753382,0,24.2520429802783,26.1412456020667,100,70,30,34,1,34,1,34,1,244.007542840723,NA,NA
753383,0,21.4038281647548,23.2680511044304,55,14,2,34,1,33,0.970588235294118,7,0.205882352941176,105.910503771697,NA,NA
753384,0,23.3943792419426,25.3191406822257,91,56,12,34,1,34,1,33,0.970588235294118,208.173651224755,NA,NA
753385,0,20.6544519835029,22.1594931446451,33,6,1,34,1,26,0.764705882352941,1,0.0294117647058824,183.662266863109,NA,NA
753386,0,20.5601372591753,22.0443756557228,33,4,1,34,1,26,0.764705882352941,1,0.0294117647058824,183.795858346555,NA,NA
753387,0,43.8515520143775,45.2386653925347,222,222,222,34,1,34,1,34,1,2020.35524188195,NA,NA
753388,0,22.4634587148109,23.8615340855946,76,34,4,34,1,34,1,26,0.764705882352941,131.621211840351,NA,NA
753389,0,21.6245935262172,23.1565862951675,64,17,2,34,1,33,0.970588235294118,12,0.352941176470588,116.753381070502,NA,NA
753390,0,22.4653594475393,24.1520265114104,74,34,6,34,1,34,1,23,0.676470588235294,140.225904767708,NA,NA
753391,0,21.4712273454373,23.3417218480393,59,15,2,34,1,33,0.970588235294118,9,0.264705882352941,100.015726015765,NA,NA
753392,0,21.141611944009,22.9525224285239,50,9,1,34,1,31,0.911764705882353,6,0.176470588235294,95.0644907508892,NA,NA
753393,0,21.89720495014,23.3107302235498,64,22,2,34,1,34,1,16,0.470588235294118,198.701679237747,NA,NA
753394,0,23.2207592960138,24.7081181285112,90,51,12,34,1,34,1,32,0.941176470588235,177.235830273369,NA,NA
753395,0,24.4694029930208,25.8093162349198,105,76,35,34,1,34,1,34,1,253.003236812814,NA,NA
753396,0,22.162411497214,23.8867364924019,68,25,4,34,1,34,1,18,0.529411764705882,108.899544110748,NA,NA
753397,0,21.3117666563221,23.0935318454576,51,13,1,34,1,32,0.941176470588235,7,0.205882352941176,106.082530953262,NA,NA
753398,0,21.1094179850752,22.8030707797449,48,7,1,34,1,32,0.941176470588235,5,0.147058823529412,106.79661625706,NA,NA
753399,0,21.3144927304124,22.8248297309811,52,12,1,34,1,32,0.941176470588235,5,0.147058823529412,137.256087693417,NA,NA
753400,0,1303.58735058296,1304.98960348485,222,222,222,34,1,34,1,34,1,117986.619378864,NA,NA
753401,0,23.9271033422003,25.9121521557245,99,70,22,34,1,34,1,34,1,286.836087344369,NA,NA
753402,0,19.4369411696047,20.5865579795611,13,2,0,34,1,9,0.264705882352941,0,0,144.977571421129,NA,NA
753403,0,23.8546884689608,25.4165315510288,95,56,16,34,1,34,1,34,1,446.029262020698,NA,NA
753404,0,22.1901296794608,23.4903055323837,70,28,5,34,1,34,1,19,0.558823529411765,135.38573028477,NA,NA
753405,0,22.0395593515415,23.4609533704897,69,24,4,34,1,34,1,17,0.5,123.491968901514,NA,NA
753406,0,23.1388563131402,24.5393175862922,87,51,11,34,1,34,1,31,0.911764705882353,162.808300992354,NA,NA
753407,0,25.9292959358872,27.9058704117828,126,100,70,34,1,34,1,34,1,487.211246379202,NA,NA
753408,0,21.1050174350876,22.5383606401069,44,8,1,34,1,31,0.911764705882353,5,0.147058823529412,155.354468359741,NA,NA
753409,0,20.62462895064,22.0834595597886,40,4,1,34,1,28,0.823529411764706,2,0.0588235294117647,149.118826317625,NA,NA
753410,0,21.8874396858498,23.587068814791,64,20,2,34,1,34,1,16,0.470588235294118,110.866526563506,NA,NA
753411,0,21.5172208937213,23.2739136642121,56,14,2,34,1,34,1,10,0.294117647058824,104.036651255769,NA,NA
753412,0,22.0674600380473,23.5456625764536,66,23,3,34,1,34,1,19,0.558823529411765,213.174611429401,NA,NA
753413,0,21.3043516940353,22.7096786850147,52,11,2,34,1,32,0.941176470588235,5,0.147058823529412,135.251557992521,NA,NA
753414,0,21.9395824471588,23.2293590623466,62,20,3,34,1,34,1,17,0.5,143.796135671906,NA,NA
753415,0,28.4105285279766,29.6744840634505,151,130,104,34,1,34,1,34,1,625.456692104982,NA,NA
753416,0,22.5521406972366,24.4437309001266,78,35,6,34,1,34,1,24,0.705882352941177,133.867230309794,NA,NA
753418,0,23.3467765251251,25.0742736861822,86,51,13,34,1,34,1,32,0.941176470588235,168.475681262496,NA,NA
753419,0,20.6824323968868,22.1892757523387,38,6,1,34,1,28,0.823529411764706,1,0.0294117647058824,133.832544068106,NA,NA
753420,0,24.459294047835,26.3110997873831,102,74,32,34,1,34,1,34,1,261.102007674546,NA,NA
753421,0,21.9089879714744,23.6264474386684,64,20,4,34,1,34,1,16,0.470588235294118,111.436355807382,NA,NA
753422,0,22.7535527712348,24.5894849504383,79,39,8,34,1,34,1,26,0.764705882352941,147.50365595668,NA,NA
753423,0,59.7990910311031,61.6443765694038,222,222,222,34,1,34,1,34,1,3539.37539644783,NA,NA
753424,0,29.3801594831412,31.1646260993253,157,137,114,34,1,34,1,34,1,694.481961759252,NA,NA
753425,0,20.9119031135105,22.7327766749483,45,6,2,34,1,30,0.882352941176471,2,0.0588235294117647,97.3807282966426,NA,NA
753426,0,19.9374885189999,21.5537375080254,20,2,0,34,1,18,0.529411764705882,0,0,155.595264093034,NA,NA
753427,0,20.5276845385912,21.8949891186132,36,4,0,34,1,27,0.794117647058823,0,0,135.595665164294,NA,NA
753428,0,21.1127545854605,22.4309052186783,45,9,1,34,1,31,0.911764705882353,5,0.147058823529412,129.920735302233,NA,NA
753429,0,23.4018461914649,25.0490512629395,86,53,14,34,1,34,1,32,0.941176470588235,163.327049941701,NA,NA
753430,0,22.8856910046036,24.7472094909872,82,43,5,34,1,34,1,31,0.911764705882353,156.455194984669,NA,NA
753431,0,27.3621679925363,29.3530538343789,140,118,92,34,1,34,1,34,1,604.836080834065,NA,NA
753432,0,19.4084285895678,20.550888124849,14,2,0,34,1,8,0.235294117647059,0,0,169.459726531777,NA,NA
753433,0,19.8085713722004,20.8528215457916,21,2,0,34,1,14,0.411764705882353,0,0,167.981192790235,NA,NA
753434,0,49.2358817798609,50.5019766577611,222,222,222,34,1,34,1,34,1,2671.62420692795,NA,NA
753435,0,21.9338559824325,23.6456933785515,67,22,3,34,1,34,1,16,0.470588235294118,110.141953793312,NA,NA
753437,0,19.5969959997803,20.6371293365977,17,2,0,34,1,10,0.294117647058824,0,0,153.269700036568,NA,NA
753438,0,46.4584360024253,47.741096091122,222,222,222,34,1,34,1,34,1,2418.78578777098,NA,NA
753439,0,22.6027899987989,23.9834800335378,76,33,5,34,1,34,1,26,0.764705882352941,240.822332974596,NA,NA
753440,0,19.9934439391796,21.6259204643423,18,3,0,34,1,18,0.529411764705882,0,0,149.334253552141,NA,NA
753441,0,20.8144518301606,22.6928467999006,42,7,2,34,1,28,0.823529411764706,1,0.0294117647058824,100.970108471619,NA,NA
753442,0,22.1462906324648,24.0284565461311,71,24,3,34,1,34,1,19,0.558823529411765,120.801427672655,NA,NA
753444,0,19.2146361193702,20.2761284245949,11,1,0,32,0.941176470588235,7,0.205882352941176,0,0,152.927642078028,NA,NA
753445,0,25.270208673781,26.5169394967824,116,90,50,34,1,34,1,34,1,579.486117957085,NA,NA
753446,0,19.0822616963801,20.6224546905509,6,1,0,32,0.941176470588235,6,0.176470588235294,0,0,194.623452482086,NA,NA
753447,0,22.145304934012,23.6193526927267,64,24,3,34,1,34,1,21,0.617647058823529,210.773071799228,NA,NA
753448,0,19.1058229582718,20.4268063748087,8,1,0,32,0.941176470588235,3,0.0882352941176471,0,0,144.846893260571,NA,NA
753449,0,23.2856301962196,24.7574956323591,87,47,10,34,1,34,1,32,0.941176470588235,286.420889900286,NA,NA
753450,0,23.0330476727534,24.3555407181274,87,50,11,34,1,34,1,31,0.911764705882353,158.190224060751,NA,NA
753451,0,23.4612067889022,24.8254442826283,93,56,14,34,1,34,1,33,0.970588235294118,177.760344224938,NA,NA
753452,0,21.8656234346129,23.2428856254526,66,22,4,34,1,34,1,16,0.470588235294118,121.922885022856,NA,NA
753453,0,21.5782382144118,23.3258475796464,58,16,2,34,1,34,1,13,0.382352941176471,103.741315312501,NA,NA
753454,0,35.6321499325673,36.9826640960169,212,200,184,34,1,34,1,34,1,1305.71840202995,NA,NA
753455,0,23.5986703965973,25.0721586749943,96,60,18,34,1,34,1,33,0.970588235294118,193.856268774368,NA,NA
753456,0,19.8136718853279,21.1826502132265,19,2,0,34,1,14,0.411764705882353,0,0,188.488021390944,NA,NA
753457,0,20.2704869184648,21.7763359647652,27,4,0,34,1,22,0.647058823529412,0,0,148.177223138997,NA,NA
753458,0,20.6212530281339,21.8990387124709,32,4,0,34,1,27,0.794117647058823,0,0,140.427510918725,NA,NA
753459,0,20.5182359499942,21.89435154687,32,3,0,34,1,27,0.794117647058823,0,0,134.315421060078,NA,NA
753460,0,26.6093445369612,28.3746729826253,130,106,78,34,1,34,1,34,1,481.596487323304,NA,NA
753461,0,20.1623397707623,21.4494288425897,26,5,0,34,1,19,0.558823529411765,0,0,170.453335746209,NA,NA
753462,0,19.6759811977737,20.83201616305,18,2,0,34,1,12,0.352941176470588,0,0,161.572839955759,NA,NA
753463,0,23.4686188739207,24.7808416733793,94,58,16,34,1,34,1,32,0.941176470588235,176.874285586896,NA,NA
753464,0,21.8444988599213,23.2055654902182,66,22,4,34,1,34,1,16,0.470588235294118,122.584127607777,NA,NA
753465,0,19.4668610715613,20.5481262260512,14,3,0,34,1,8,0.235294117647059,0,0,143.556022434112,NA,NA
753466,0,23.28179765106,24.6979988881771,88,48,10,34,1,34,1,32,0.941176470588235,301.692517657478,NA,NA
753467,0,22.4549766281892,23.7785134479187,77,36,4,34,1,34,1,26,0.764705882352941,141.668875034406,NA,NA
753468,0,22.3828226071163,23.7762217763016,76,34,4,34,1,34,1,25,0.735294117647059,128.138047374535,NA,NA
753469,0,21.9277812503968,23.7142432924895,66,20,4,34,1,34,1,16,0.470588235294118,111.264530266775,NA,NA
753470,0,60.389518277792,62.2750602877477,222,222,222,34,1,34,1,34,1,3591.92675258532,NA,NA
753471,0,22.6980041909672,24.124743556783,80,38,6,34,1,34,1,28,0.823529411764706,254.738888069605,NA,NA
753472,0,45.2500038048124,46.6268286137842,222,222,222,34,1,34,1,34,1,2315.41712973808,NA,NA
753473,0,20.4844290011835,21.8608462667971,32,3,0,34,1,27,0.794117647058823,0,0,137.116596862061,NA,NA
753474,0,22.7932624460805,24.1631530591361,83,44,8,34,1,34,1,28,0.823529411764706,141.996956307572,NA,NA
753475,0,22.216238389132,23.6988374796161,74,32,3,34,1,34,1,21,0.617647058823529,120.210535525537,NA,NA
753476,0,23.5848406328014,25.2340220747277,88,56,14,34,1,34,1,33,0.970588235294118,182.519190444493,NA,NA
753477,0,22.699881883902,24.4539865214509,78,39,8,34,1,34,1,26,0.764705882352941,148.018329267459,NA,NA
753478,0,24.6200117889718,26.559706422912,108,80,39,34,1,34,1,34,1,343.777964708961,NA,NA
753479,0,25.8604477961673,27.8592756870879,126,100,70,34,1,34,1,34,1,484.75222706843,NA,NA
753481,0,23.5996319827352,25.0731686747682,95,56,15,34,1,34,1,34,1,349.210682761653,NA,NA
753482,0,22.7289636988302,23.9688456220607,82,40,4,34,1,34,1,30,0.882352941176471,186.580880074989,NA,NA
753483,0,21.6673975215956,22.9454827109389,58,15,2,34,1,34,1,12,0.352941176470588,135.374253580561,NA,NA
753484,0,23.4184211510222,25.0456988122065,86,52,14,34,1,34,1,32,0.941176470588235,171.70622083651,NA,NA
753485,0,27.1091967268742,28.7088814032312,133,109,82,34,1,34,1,34,1,492.111712193822,NA,NA
753486,0,26.9950370503469,28.795078741855,133,110,82,34,1,34,1,34,1,501.289747595056,NA,NA
753487,0,24.2769001145507,26.2228454475529,104,75,30,34,1,34,1,34,1,316.667413871762,NA,NA
753488,0,19.3932034109772,20.5383207625785,13,3,0,34,1,7,0.205882352941176,0,0,150.064365622608,NA,NA
753489,0,17.654607574386,18.844503628689,2,0,0,10,0.294117647058824,0,0,0,0,177.550753808119,NA,NA
753490,0,21.8007223325963,23.0543961737589,62,18,2,34,1,34,1,15,0.441176470588235,139.536874769281,NA,NA
753491,0,21.8147139545081,23.0794356169359,62,17,2,34,1,34,1,15,0.441176470588235,142.718617004104,NA,NA
753492,0,37.0486424545972,38.3822669078071,219,210,195,34,1,34,1,34,1,1399.52667704936,NA,NA
753493,0,20.6853213582636,22.5189658766622,38,7,1,34,1,26,0.764705882352941,1,0.0294117647058824,108.83887819941,NA,NA
753494,0,22.0965917836132,23.9474038717938,70,24,3,34,1,34,1,19,0.558823529411765,118.603318497071,NA,NA
753495,0,22.064601783765,23.9923880082502,70,24,4,34,1,34,1,19,0.558823529411765,118.129520464772,NA,NA
753496,0,21.3780360032521,23.3108867438224,58,12,1,34,1,32,0.941176470588235,9,0.264705882352941,97.0382243739053,NA,NA
753497,0,24.0223617100044,25.9816616028148,100,70,24,34,1,34,1,34,1,268.70175926096,NA,NA
753498,0,23.0774479407024,24.5909238170652,88,50,10,34,1,34,1,32,0.941176470588235,177.73423585646,NA,NA
753499,0,24.05182190748,25.9127724121197,99,68,22,34,1,34,1,34,1,238.272353359106,NA,NA
753500,0,23.1904720376269,24.9903141245091,84,50,10,34,1,34,1,32,0.941176470588235,164.546136441718,NA,NA
753501,0,21.9785557733532,23.7396912294086,68,21,4,34,1,34,1,18,0.529411764705882,111.922343427947,NA,NA
753503,0,19.6446290942539,20.9428888644264,18,2,0,34,1,11,0.323529411764706,0,0,194.91319006188,NA,NA
753504,0,19.4598274920012,20.9100465361882,13,2,0,33,0.970588235294118,8,0.235294117647059,0,0,189.476898025228,NA,NA
753505,0,23.3880456287376,25.2067032262562,90,54,14,34,1,34,1,32,0.941176470588235,169.782704801958,NA,NA
753506,0,20.5819629200777,21.9743336839116,32,4,0,34,1,26,0.764705882352941,0,0,138.652552612325,NA,NA
753507,0,22.6337200264193,24.0870396355215,79,38,4,34,1,34,1,28,0.823529411764706,146.590873779974,NA,NA
753508,0,21.701914357384,23.0737489045961,60,16,1,34,1,34,1,13,0.382352941176471,127.979779781687,NA,NA
753509,0,21.5408675836231,22.9332832975666,59,15,2,34,1,33,0.970588235294118,10,0.294117647058824,123.564314584571,NA,NA
753510,0,38.131463648485,39.5528035921183,222,216,204,34,1,34,1,34,1,1494.95447603237,NA,NA
753511,0,20.0415414559579,21.5317471835608,22,3,0,34,1,18,0.529411764705882,0,0,142.433221382326,NA,NA
753512,0,21.518256608674,23.0715938418776,61,14,2,34,1,33,0.970588235294118,11,0.323529411764706,117.237316909317,NA,NA
753513,0,22.1879687174101,24.0167332478337,72,26,4,34,1,34,1,19,0.558823529411765,121.007152421591,NA,NA
753514,0,22.9043428497625,24.7312413950883,84,46,8,34,1,34,1,30,0.882352941176471,173.304414348469,NA,NA
753515,0,19.4065124477796,20.5846278537331,13,1,0,34,1,7,0.205882352941176,0,0,151.948832603997,NA,NA
753516,0,20.3354830542916,21.7621259080277,30,4,0,34,1,22,0.647058823529412,0,0,145.94376370416,NA,NA
753517,0,22.1496643713983,23.5847152573228,68,28,5,34,1,34,1,18,0.529411764705882,117.848240207748,NA,NA
753518,0,28.9590188871606,30.6434833580629,152,132,108,34,1,34,1,34,1,657.06490231959,NA,NA
753521,0,21.1444734215166,22.5863014723464,45,9,2,34,1,31,0.911764705882353,6,0.176470588235294,245.601995651183,NA,NA
753522,0,21.5963503640143,23.0057953923113,52,14,3,34,1,34,1,11,0.323529411764706,283.963521078176,NA,NA
753523,0,22.8941918181232,24.4401590039497,80,36,6,34,1,34,1,30,0.882352941176471,361.26388387598,NA,NA
753524,0,20.4009512539789,21.9265429206046,29,5,0,34,1,23,0.676470588235294,0,0,136.597741559733,NA,NA
753525,0,28.7366685508806,30.151072563241,152,132,107,34,1,34,1,34,1,729.888280460343,NA,NA
753526,0,1304.15019574373,1305.61796214515,222,222,222,34,1,34,1,34,1,118032.4444013,NA,NA
753527,0,20.3094827385901,21.7525517803003,29,3,0,34,1,23,0.676470588235294,0,0,155.118217640642,NA,NA
753528,0,22.8539164296289,24.1855228310057,82,42,6,34,1,34,1,30,0.882352941176471,145.779699759988,NA,NA
753529,0,20.9104071703852,22.2594206137838,42,7,1,34,1,30,0.882352941176471,3,0.0882352941176471,127.250459898498,NA,NA
753530,0,24.0571666328295,25.4076414833581,101,69,24,34,1,34,1,34,1,217.468146497927,NA,NA
753531,0,22.651753461242,23.9603653009323,76,36,5,34,1,34,1,27,0.794117647058823,213.493238928462,NA,NA
753532,0,22.0262116498378,23.3371565796902,67,23,4,34,1,34,1,18,0.529411764705882,129.315688920123,NA,NA
753533,0,37.2006966888016,38.4961188380199,219,210,196,34,1,34,1,34,1,1416.84012370751,NA,NA
753534,0,20.6690860374634,21.9756426724278,37,4,0,34,1,28,0.823529411764706,0,0,138.016994057684,NA,NA
753535,0,20.7619703092249,22.0669280295393,38,5,1,34,1,29,0.852941176470588,3,0.0882352941176471,134.715370058671,NA,NA
753536,0,19.4645851964282,20.8126433937373,13,2,0,33,0.970588235294118,8,0.235294117647059,0,0,175.25987878079,NA,NA
753537,0,19.5340210782415,20.8108929671271,14,4,0,34,1,9,0.264705882352941,0,0,153.978101216437,NA,NA
753538,0,22.139724253041,23.4330507221485,72,29,4,34,1,34,1,19,0.558823529411765,127.384105590795,NA,NA
753539,0,38.1180841832722,39.4726072734406,222,216,205,34,1,34,1,34,1,1498.25670736754,NA,NA
753540,0,22.1294741331931,24.0029348242524,72,28,5,34,1,34,1,19,0.558823529411765,129.698003005203,NA,NA
753541,0,19.3317699581174,20.5061626055459,11,2,0,33,0.970588235294118,7,0.205882352941176,0,0,151.525879201847,NA,NA
753542,0,21.1523633942419,22.5222614926527,50,10,1,34,1,32,0.941176470588235,5,0.147058823529412,138.325378626028,NA,NA
753543,0,20.4239510808707,21.6959883597578,30,4,0,34,1,26,0.764705882352941,0,0,140.178183758354,NA,NA
753544,0,22.1357663721339,24.0867122404989,73,27,4,34,1,34,1,18,0.529411764705882,139.274573163965,NA,NA
753545,0,20.6484054377452,22.1403992735003,32,4,1,34,1,27,0.794117647058823,2,0.0588235294117647,146.731245621406,NA,NA
753546,0,37.5716995352721,39.0113240733808,220,212,201,34,1,34,1,34,1,1463.56018538171,NA,NA
753547,0,24.3849484127898,25.8708607393,107,77,35,34,1,34,1,34,1,237.804776278965,NA,NA
753548,0,19.2547700205982,20.4558993218556,11,1,0,32,0.941176470588235,7,0.205882352941176,0,0,153.15819895116,NA,NA
753549,0,20.1450343915731,21.6402142387369,24,3,0,34,1,20,0.588235294117647,0,0,178.035812339518,NA,NA
753550,0,21.6927467670565,22.9585249056487,62,17,2,34,1,33,0.970588235294118,14,0.411764705882353,128.935362432338,NA,NA
753551,0,119.405907720915,121.330813185017,222,222,222,34,1,34,1,34,1,9026.62981907407,NA,NA
753552,0,21.6831174262837,23.5329472576835,62,16,2,34,1,34,1,13,0.382352941176471,104.023990164581,NA,NA
753553,0,21.8749485734253,23.7893773298759,70,20,2,34,1,34,1,16,0.470588235294118,115.927519007395,NA,NA
753554,0,23.1918389885943,24.6849977027053,89,51,11,34,1,34,1,32,0.941176470588235,174.251498703474,NA,NA
753555,0,22.9367342482382,24.3938688547574,86,46,8,34,1,34,1,31,0.911764705882353,157.991570705366,NA,NA
753556,0,23.3390929575166,24.7477748685484,92,56,14,34,1,34,1,32,0.941176470588235,166.141084562733,NA,NA
753557,0,19.5996718929889,20.6936294743999,16,2,0,34,1,12,0.352941176470588,0,0,148.300587519211,NA,NA
753558,0,19.4714229771856,20.6780294521347,14,2,0,34,1,9,0.264705882352941,0,0,145.559551453313,NA,NA
753559,0,17.8431935437946,19.1125548887727,2,0,0,14,0.411764705882353,0,0,0,0,175.288647640639,NA,NA
753560,0,17.8761489152421,19.1355461917051,2,0,0,16,0.470588235294118,0,0,0,0,175.008039810791,NA,NA
753561,0,20.1819212981182,21.6307424242023,24,4,0,34,1,22,0.647058823529412,0,0,147.665379846911,NA,NA
753562,0,22.3402185294419,23.6606480116921,74,32,4,34,1,34,1,23,0.676470588235294,140.221582965604,NA,NA
753563,0,22.302878112668,23.6852258598667,72,30,3,34,1,34,1,23,0.676470588235294,133.65407992443,NA,NA
753564,0,22.226927575599,23.6320932816714,72,28,3,34,1,34,1,21,0.617647058823529,127.462936858275,NA,NA
753565,0,19.4990737911186,20.813326978124,15,2,0,34,1,9,0.264705882352941,0,0,159.521687288144,NA,NA
753566,0,28.6291103493114,29.6997704654837,154,134,109,34,1,34,1,34,1,868.787991487273,NA,NA
753567,0,22.1289823894562,23.4526989357582,66,22,4,34,1,34,1,20,0.588235294117647,208.290172325172,NA,NA
753568,0,45.0891208328605,46.4326808565251,222,222,222,34,1,34,1,34,1,2293.7408232784,NA,NA
753569,0,22.1455662346311,23.7791088686348,68,26,4,34,1,34,1,18,0.529411764705882,108.551180070803,NA,NA
753570,0,22.2464593886587,23.9142291716621,70,28,5,34,1,34,1,19,0.558823529411765,112.205259892918,NA,NA
753571,0,19.5397491713962,21.0127613563577,13,2,0,34,1,8,0.235294117647059,0,0,215.648199709719,NA,NA
753572,0,20.62673871219,21.9439455240589,37,5,0,34,1,28,0.823529411764706,0,0,139.16918974912,NA,NA
753573,0,22.6012425885797,23.9459044564037,77,37,4,34,1,34,1,28,0.823529411764706,138.694216393516,NA,NA
753574,0,26.105937633735,27.4153759837463,126,100,69,34,1,34,1,34,1,396.65754405547,NA,NA
753575,0,26.6703452674086,27.9920390757601,133,107,79,34,1,34,1,34,1,449.235193961553,NA,NA
753576,0,24.2749162227439,25.6236478877168,104,74,31,34,1,34,1,34,1,231.190934472541,NA,NA
753577,0,19.3703556436994,20.5765108782723,12,2,0,33,0.970588235294118,8,0.235294117647059,0,0,150.230941651622,NA,NA
753578,0,19.4848370892348,20.8789683732958,10,2,0,34,1,8,0.235294117647059,0,0,214.330335736249,NA,NA
753579,0,20.6391801164184,21.8527137275803,36,4,0,34,1,29,0.852941176470588,0,0,136.097274946744,NA,NA
753580,0,20.1185610728183,21.5836790658844,26,4,0,34,1,19,0.558823529411765,0,0,140.745734855721,NA,NA
753581,0,21.9485599090226,23.3824695487541,66,21,4,34,1,34,1,16,0.470588235294118,135.71973209844,NA,NA
753582,0,22.2601508524419,23.6705233270983,74,30,3,34,1,34,1,23,0.676470588235294,127.706828939679,NA,NA
753583,0,4046.03461089326,4047.21261138006,222,222,222,34,1,34,1,34,1,370321.696851889,NA,NA
753584,0,22.5292082027892,24.0350393094606,80,38,7,34,1,34,1,26,0.764705882352941,129.784829565983,NA,NA
753586,0,19.9518122897476,21.441945321262,21,3,0,34,1,16,0.470588235294118,0,0,175.113012962448,NA,NA
753587,0,21.549314912465,22.9757900992498,63,16,2,34,1,34,1,11,0.323529411764706,119.578173450779,NA,NA
753588,0,19.3404259218,20.7638484019968,12,2,0,32,0.941176470588235,8,0.235294117647059,0,0,155.494092344897,NA,NA
753589,0,21.4861573109152,22.9077353964991,58,14,2,34,1,33,0.970588235294118,7,0.205882352941176,126.838207156705,NA,NA
753590,0,19.4880051211653,20.7737266229462,14,2,0,33,0.970588235294118,9,0.264705882352941,0,0,150.294236529457,NA,NA
753591,0,20.3131456393226,21.7768445826511,27,4,0,34,1,22,0.647058823529412,0,0,141.512530766193,NA,NA
753592,0,19.9954238592226,21.4724264556449,21,4,0,34,1,16,0.470588235294118,0,0,138.886724266073,NA,NA
753593,0,20.8034244710788,22.164729207315,38,6,1,34,1,29,0.852941176470588,2,0.0588235294117647,134.956113601742,NA,NA
753594,0,20.6294383053002,21.9662595563335,33,4,0,34,1,28,0.823529411764706,0,0,133.327618385118,NA,NA
753595,0,21.6186430055275,22.9903903607369,59,15,2,34,1,33,0.970588235294118,10,0.294117647058824,125.202523019334,NA,NA
753596,0,19.2884219475231,20.6233222469943,10,2,0,32,0.941176470588235,7,0.205882352941176,0,0,162.446259430665,NA,NA
753597,0,22.173103881408,23.5499787955074,72,28,4,34,1,34,1,18,0.529411764705882,126.437516925926,NA,NA
753598,0,21.3937099833839,23.2905086665694,58,13,2,34,1,33,0.970588235294118,9,0.264705882352941,101.969135624075,NA,NA
753599,0,19.3779491954539,20.5148769758172,12,2,0,34,1,8,0.235294117647059,0,0,145.76424526044,NA,NA
753600,0,29.0319370481416,30.4620729873975,159,138,112,34,1,34,1,34,1,714.033420674425,NA,NA
753601,0,20.7271100989278,22.017731460271,34,4,1,34,1,29,0.852941176470588,1,0.0294117647058824,149.14096638942,NA,NA
753602,0,22.4767350132702,23.8448172726969,76,35,4,34,1,34,1,27,0.794117647058823,137.971363811416,NA,NA
753603,0,23.3595723656047,24.8477291789645,93,58,14,34,1,34,1,33,0.970588235294118,167.272402230701,NA,NA
753604,0,22.5551243250437,24.0870392714346,80,38,7,34,1,34,1,26,0.764705882352941,130.603051576525,NA,NA
753605,0,20.0287905518513,21.5321265046051,22,3,0,34,1,19,0.558823529411765,0,0,185.036813206373,NA,NA
753606,0,31.8693393989427,33.2782393947506,186,169,148,34,1,34,1,34,1,925.839455603429,NA,NA
753607,0,31.8786836885732,33.2543560556328,185,168,147,34,1,34,1,34,1,911.435082811202,NA,NA
753608,0,22.767590761739,24.1478063841195,82,41,7,34,1,34,1,29,0.852941176470588,143.068353324264,NA,NA
753609,0,21.8545004932362,23.5763726933366,62,18,4,34,1,34,1,16,0.470588235294118,101.736732409553,NA,NA
753610,0,21.8734888157634,23.8648415848744,68,20,2,34,1,34,1,15,0.441176470588235,125.979418485476,NA,NA
753611,0,22.0124185508299,23.3833365834431,65,22,4,34,1,34,1,17,0.5,191.842903596745,NA,NA
753612,0,21.2824838706477,22.6883141397512,54,12,1,34,1,32,0.941176470588235,5,0.147058823529412,133.670011589398,NA,NA
753613,0,20.7496448912005,22.0382602192435,38,5,1,34,1,30,0.882352941176471,1,0.0294117647058824,130.640201162362,NA,NA
753614,0,25.3783032614384,27.1168439109725,114,88,52,34,1,34,1,34,1,344.278685677475,NA,NA
753615,0,80.4908793242854,82.3363732359038,222,222,222,34,1,34,1,34,1,5447.22638770608,NA,NA
753616,5674,119.300360659109,120.954784901066,797,795,777,34,1,34,1,34,1,28004.690556858,68.2512455328437,"Flag"
753617,0,21.6462242086863,23.1367957362046,55,16,3,34,1,34,1,9,0.264705882352941,197.73467931453,NA,NA
753618,0,29.0638770426366,30.4915817507019,159,138,112,34,1,34,1,34,1,715.807019073605,NA,NA
753619,0,21.2818420434526,22.7393094009532,48,10,2,34,1,32,0.941176470588235,6,0.176470588235294,148.974664618232,NA,NA
753620,0,21.0854431567965,22.387426815632,46,9,1,34,1,30,0.882352941176471,5,0.147058823529412,142.250121346579,NA,NA
753621,0,60.6131752167641,62.5161123263203,222,222,222,34,1,34,1,34,1,3615.61032368929,NA,NA
753622,0,22.5396050526569,23.9703429160095,74,32,4,34,1,34,1,26,0.764705882352941,231.905277625448,NA,NA
753623,0,20.7608667130274,22.2121121764942,38,6,1,34,1,28,0.823529411764706,3,0.0882352941176471,162.335764176514,NA,NA
753624,0,19.2354952443101,20.4205449169486,10,1,0,32,0.941176470588235,7,0.205882352941176,0,0,143.549937238,NA,NA
